scaffold00006	OTU_0046	25.42	775	447	31	205017	207032	11	757	1e-27	  119
scaffold00010	OTU_0023	23.51	319	183	12	163094	163984	3	282	3e-11	64.7
scaffold00012	OTU_0062	27.17	530	324	15	108456	107017	3	520	2e-32	  134
scaffold00013	OTU_0064	25.92	598	345	22	11566	9806	6	516	1e-38	  152
scaffold00024	OTU_0071	25.24	309	186	8	157735	156878	2	288	2e-13	70.5
scaffold00025	OTU_0090	26.60	485	297	17	48031	46694	3	467	6e-30	  125
scaffold00032	OTU_0090	28.10	484	291	15	29050	30387	3	467	3e-29	  123
scaffold00039	OTU_0062	25.10	522	313	14	94478	95884	3	499	1e-34	  140
scaffold00100	OTU_0090	25.63	753	433	22	19899	17926	6	726	2e-50	  189
scaffold00111	OTU_0062	22.65	499	305	17	73082	74434	3	468	2e-20	94.0
scaffold00132	OTU_0102	29.69	357	190	13	5415	6347	2	343	2e-27	  113
scaffold00145	OTU_0064	27.49	491	307	14	47989	46640	1	483	1e-35	  140
scaffold00145	OTU_0064	34.98	263	128	13	56623	55886	4	240	5e-17	82.0
scaffold00176	OTU_0062	24.52	620	349	20	14833	16395	10	609	2e-30	  125
scaffold00212	OTU_0044	26.87	428	259	16	33231	32074	6	421	4e-16	78.2
scaffold00262	OTU_0023	24.48	335	214	8	2919	2020	2	332	3e-19	86.7
scaffold00271	OTU_0064	29.31	389	186	13	14267	15247	2	363	6e-22	97.4
scaffold00303	OTU_0023	27.86	262	156	9	2165	2911	1	242	2e-12	65.5
scaffold00313	OTU_0064	29.54	501	306	13	24168	25544	8	503	4e-48	  179
scaffold00437	OTU_0090	25.67	561	323	19	10711	9236	4	539	7e-35	  139
scaffold00439	OTU_0001	26.83	712	413	29	10784	8877	120	799	9e-36	  142
scaffold00514	OTU_0005	23.35	698	433	26	21012	19174	126	806	2e-26	  111
scaffold00752	OTU_0006	26.56	738	430	26	16414	14480	6	724	7e-48	  179
scaffold00796	OTU_0062	25.50	749	438	27	2229	4271	3	699	2e-41	  159
scaffold00997	OTU_0062	26.71	483	292	16	8145	9440	3	474	7e-33	  132
scaffold01028	OTU_0062	26.10	544	320	17	5536	7008	3	517	1e-35	  140
scaffold01030	OTU_0023	31.85	248	156	9	6251	5538	2	246	2e-20	89.4
scaffold01242	OTU_0062	25.40	500	311	16	1485	151	5	497	2e-25	  107
scaffold01249	OTU_0005	25.86	723	434	25	10199	8259	105	801	1e-36	  144
scaffold01511	OTU_0006	27.62	496	285	15	2790	4121	6	479	2e-36	  143
scaffold01900	OTU_0090	27.20	511	328	15	7252	5807	2	497	8e-34	  134
scaffold02131	OTU_0003	26.75	329	180	12	1881	2747	117	424	1e-14	70.9
scaffold02201	OTU_0005	23.33	330	172	12	2248	3033	12	328	9e-11	59.7
scaffold02342	OTU_0023	24.62	260	151	9	8958	9689	3	233	2e-12	64.3
scaffold03380	OTU_0001	25.07	726	456	23	761	2713	83	795	3e-36	  142
scaffold03886	OTU_0023	25.00	324	197	11	2883	3785	1	301	3e-15	72.4
scaffold03919	OTU_0023	26.40	250	139	9	8012	7311	7	227	6e-13	65.1
scaffold03984	OTU_0007	24.84	463	279	18	7936	6698	233	676	6e-17	79.0
scaffold04192	OTU_0023	25.98	254	172	6	1292	2017	7	256	4e-15	72.0
scaffold04591	OTU_0001	25.67	487	287	16	4286	2985	110	574	4e-26	  108
scaffold04901	OTU_0005	26.39	701	421	22	6315	4444	89	771	1e-43	  165
scaffold05019	OTU_0090	28.12	480	298	17	3246	4586	2	467	3e-27	  112
scaffold05426	OTU_0005	25.24	721	437	24	2833	4767	105	799	2e-36	  142
scaffold06757	OTU_0044	30.16	305	157	12	5134	5910	2	296	1e-20	89.4
scaffold07412	OTU_0046	25.00	464	280	18	5961	4729	261	709	2e-17	80.5
scaffold07515	OTU_0005	26.36	736	436	27	3308	1335	105	812	1e-41	  158
scaffold07689	OTU_0008	29.55	264	157	10	5828	5088	1	252	6e-11	58.9
scaffold08557	OTU_0068	24.64	759	459	21	217	2241	1	730	7e-41	  155
scaffold08834	OTU_0041	33.33	102	55	3	4999	5289	3	96	3e-11	59.3
scaffold09517	OTU_0068	26.15	715	421	23	5316	3448	57	756	5e-47	  174
scaffold09871	OTU_0007	24.32	551	337	18	3751	5214	7	540	2e-20	89.4
scaffold10150	OTU_0005	23.46	699	409	28	2101	272	113	774	4e-26	  108
scaffold10192	OTU_0066	25.62	281	178	9	4893	4123	172	445	3e-15	72.0
scaffold10537	OTU_0007	25.49	663	413	23	2074	3876	7	650	2e-38	  147
scaffold10996	OTU_0005	23.55	293	185	9	1105	1941	191	458	1e-11	61.2
scaffold11565	OTU_0104	23.69	249	161	6	4855	4190	47	293	3e-13	64.7
scaffold12373	OTU_0071	31.46	178	116	4	17	538	52	227	1e-17	78.6
scaffold13063	OTU_0031	37.69	130	68	4	129	491	6	131	5e-15	71.6
scaffold13339	OTU_0023	28.12	256	173	4	794	54	1	254	3e-31	  121
scaffold13949	OTU_0022	29.46	241	150	7	122	811	3	234	7e-15	68.6
scaffold13998	OTU_0023	26.06	353	224	11	1301	345	1	350	1e-24	  100
scaffold14058	OTU_0062	28.30	523	320	13	2972	1545	3	517	6e-48	  176
scaffold14827	OTU_0023	25.62	281	162	7	1744	2547	7	253	5e-15	70.9
scaffold15562	OTU_0077	31.54	130	76	4	3553	3191	43	168	2e-14	67.0
scaffold16054	OTU_0005	24.24	330	173	11	2241	1450	10	328	8e-12	61.6
scaffold16685	OTU_0020	31.80	239	134	8	1190	501	6	224	9e-26	  102
scaffold16895	OTU_0023	26.20	355	222	9	1051	92	1	350	6e-26	  104
scaffold17128	OTU_0044	22.94	436	267	13	1188	19	8	420	3e-13	65.1
scaffold17449	OTU_0003	27.10	321	183	7	3150	3986	111	422	3e-20	87.4
scaffold17764	OTU_0023	27.15	361	223	12	2997	3971	7	363	7e-34	  129
scaffold18159	OTU_0005	26.85	473	284	15	2377	3660	115	570	2e-29	  118
scaffold18942	OTU_0071	23.77	324	179	10	2804	1935	2	291	3e-13	64.7
scaffold19025	OTU_0020	28.63	255	158	7	874	125	5	240	4e-24	97.1
scaffold19139	OTU_0005	26.14	440	270	17	55	1251	394	819	8e-19	84.0
scaffold20407	OTU_0077	33.56	146	84	4	2226	2636	43	184	1e-16	73.9
scaffold20881	OTU_0023	23.36	274	171	7	217	987	1	252	3e-13	64.7
scaffold21334	OTU_0071	29.96	267	164	12	2744	3502	1	258	2e-18	80.9
scaffold21964	OTU_0064	24.23	326	204	10	2070	2981	3	307	2e-13	66.2
scaffold22328	OTU_0090	24.81	403	242	10	2	1054	81	474	2e-24	  101
scaffold23121	OTU_0044	27.70	426	266	11	1176	4	7	425	1e-26	  106
