scaffold00002	OTU_0317	37.93	116	66	3	64234	64563	28	143	2e-15	79.3
scaffold00003	OTU_1367	95.42	262	1	3	188800	189585	1	251	9e-138	  436
scaffold00017	OTU_0578	35.67	157	94	3	181721	182176	27	181	4e-20	92.8
scaffold00018	OTU_0317	42.98	114	59	3	146926	146603	28	141	6e-18	86.3
scaffold00021	OTU_0728	94.40	268	2	4	90998	91801	1	255	1e-130	  415
scaffold00024	OTU_0685	37.91	153	85	4	15406	15846	35	183	6e-19	89.0
scaffold00024	OTU_0685	36.52	115	72	1	51815	51474	27	141	3e-14	74.3
scaffold00046	OTU_0285	94.78	268	1	4	46611	47414	1	255	9e-157	  489
scaffold00054	OTU_1420	39.84	128	68	1	10971	11327	46	173	7e-16	79.7
scaffold00063	OTU_0401	45.10	102	53	1	24617	24321	31	132	6e-17	82.4
scaffold00065	OTU_0323	94.80	269	1	4	60679	61485	1	256	2e-158	  494
scaffold00080	OTU_0494	38.16	152	88	4	45391	44945	75	223	7e-16	79.7
scaffold00094	OTU_0321	77.27	154	34	1	58391	58852	1	153	2e-67	  228
scaffold00096	OTU_0476	32.34	167	87	4	72238	72699	70	223	2e-11	65.9
scaffold00102	OTU_0144	37.91	182	106	5	78707	79231	47	228	4e-18	86.7
scaffold00106	OTU_0004	34.33	134	82	4	2756	3145	24	155	1e-11	65.5
scaffold00108	OTU_1046	33.33	171	99	5	41625	42098	14	182	1e-12	68.6
scaffold00186	OTU_1215	30.21	192	106	5	8062	8616	69	239	1e-12	68.6
scaffold00191	OTU_0372	30.12	166	113	3	16108	16602	41	204	2e-12	67.8
scaffold00196	OTU_0093	35.71	112	72	0	20090	20425	32	143	5e-13	69.3
scaffold00200	OTU_0860	95.11	266	0	4	12611	11814	1	253	4e-157	  489
scaffold00202	OTU_1550	99.01	203	1	1	40188	39580	1	202	3e-116	  369
scaffold00204	OTU_1265	95.59	272	0	4	32356	33171	1	260	4e-163	  506
scaffold00215	OTU_0682	36.19	105	59	2	8224	8514	70	174	1e-11	65.5
scaffold00239	OTU_0740	32.21	149	90	3	14462	14890	22	165	4e-12	65.9
scaffold00261	OTU_1328	41.07	112	62	3	35573	35902	28	137	1e-12	67.4
scaffold00290	OTU_1303	38.37	86	53	0	3454	3711	47	132	6e-14	71.6
