scaffold00006	OTU_0003	38.50	213	122	6	462337	462963	1	208	4e-28	  113
scaffold00008	OTU_0011	37.90	248	145	6	223865	224596	1	243	7e-30	  119
scaffold00010	OTU_0006	38.71	217	128	4	431410	430769	2	216	9e-27	  109
scaffold00011	OTU_0004	35.91	220	124	8	391743	392369	1	214	4e-22	95.1
scaffold00014	OTU_0006	34.91	212	126	5	131415	132020	2	211	3e-20	89.0
scaffold00019	OTU_0005	38.54	205	113	7	344877	344284	1	199	3e-34	  129
scaffold00031	OTU_0006	37.21	258	155	4	152522	153286	2	255	3e-35	  134
scaffold00110	OTU_0009	34.72	216	127	6	70832	71446	1	213	4e-12	62.0
scaffold00132	OTU_0014	37.93	261	157	4	141641	142414	2	260	6e-25	  102
scaffold00151	OTU_0006	36.87	217	126	6	111222	111845	2	216	4e-31	  120
scaffold00165	OTU_0004	33.46	257	142	8	81811	81086	1	243	2e-24	  100
scaffold00173	OTU_0006	31.37	255	159	7	37568	38311	1	246	2e-25	  103
scaffold00176	OTU_0004	40.49	247	133	6	101859	102569	1	243	1e-34	  131
scaffold00184	OTU_0006	34.87	261	146	5	57455	58210	2	247	1e-23	97.8
scaffold00189	OTU_0004	36.07	244	145	4	12219	12920	1	243	5e-21	90.1
scaffold00213	OTU_0004	34.11	258	142	9	57459	58193	1	243	4e-28	  111
scaffold00292	OTU_0011	28.15	270	173	6	67729	68514	1	257	6e-18	80.1
scaffold00295	OTU_0006	36.73	245	148	5	82105	81389	2	245	4e-31	  120
scaffold00336	OTU_0006	35.16	256	154	7	56972	57721	2	251	4e-22	93.2
scaffold00453	OTU_0006	34.54	249	152	6	76936	76211	1	245	6e-35	  131
scaffold00461	OTU_0004	35.34	249	146	6	3373	2654	1	243	3e-26	  105
scaffold00565	OTU_0014	98.86	263	1	2	9300	8512	1	261	1e-119	  376
scaffold00603	OTU_0006	34.96	246	155	4	33492	34220	2	245	5e-36	  134
scaffold00612	OTU_0006	33.33	252	159	5	22607	21870	2	250	2e-25	  103
scaffold00644	OTU_0004	42.73	220	114	6	1986	2618	1	217	3e-32	  122
scaffold00885	OTU_0006	35.10	245	153	4	13040	12321	2	245	2e-35	  132
scaffold00941	OTU_0004	31.98	247	151	7	45074	44373	1	243	6e-19	82.4
