scaffold00001	OTU_0005	25.93	725	433	23	538835	540778	103	800	7e-37	  150
scaffold00004	OTU_0044	24.20	438	260	15	523678	522506	9	421	5e-14	75.1
scaffold00005	OTU_0003	26.35	334	176	14	187696	188574	119	423	2e-12	69.3
scaffold00013	OTU_0062	23.08	507	306	16	99105	100475	3	475	3e-18	89.4
scaffold00020	OTU_0062	26.67	480	296	13	197005	198300	3	474	5e-31	  130
scaffold00025	OTU_0046	27.72	725	434	24	170452	172455	3	694	5e-46	  177
scaffold00030	OTU_0062	25.36	552	328	14	280327	278837	3	525	4e-34	  140
scaffold00038	OTU_0005	25.62	683	407	24	70793	69000	115	781	2e-25	  112
scaffold00042	OTU_0003	26.47	374	199	14	234319	235302	80	423	3e-13	71.2
scaffold00043	OTU_0044	23.65	444	264	13	30363	29179	8	425	3e-16	80.9
scaffold00047	OTU_0007	25.85	650	396	19	190776	192545	24	647	1e-30	  128
scaffold00059	OTU_0062	26.52	543	322	19	156874	155417	3	525	2e-37	  149
scaffold00062	OTU_0023	27.82	266	155	11	37332	36568	3	242	2e-12	68.2
scaffold00065	OTU_0023	32.60	227	140	9	204671	205318	1	225	2e-25	  108
scaffold00070	OTU_0064	26.99	489	281	19	98018	96726	3	473	1e-32	  133
scaffold00105	OTU_0001	25.35	714	418	23	134039	135943	120	797	2e-31	  130
scaffold00109	OTU_0001	24.15	708	429	26	62791	60902	121	798	2e-26	  114
scaffold00123	OTU_0062	22.91	502	300	15	104316	102964	3	468	5e-20	93.6
scaffold00161	OTU_0005	26.12	712	417	27	16952	15078	115	804	1e-30	  127
scaffold00166	OTU_0046	27.08	506	326	15	101056	102486	2	493	8e-30	  125
scaffold00193	OTU_0007	25.91	629	384	20	1097	2797	23	631	4e-35	  141
scaffold00207	OTU_0005	25.00	516	306	19	90094	88688	115	596	6e-19	89.7
scaffold00228	OTU_0102	23.71	367	234	9	85718	84711	4	355	1e-19	89.0
scaffold00231	OTU_0005	26.05	668	389	25	27525	25741	132	767	1e-34	  140
scaffold00292	OTU_0064	25.89	645	317	32	16187	17752	2	608	9e-22	97.8
scaffold00297	OTU_0090	27.48	484	294	16	60721	62058	3	467	9e-28	  117
scaffold00401	OTU_0003	24.92	329	198	10	22480	21596	110	423	4e-13	68.9
scaffold00405	OTU_0046	26.59	252	162	7	32758	33465	4	248	1e-14	74.7
scaffold00415	OTU_0001	24.86	700	427	24	41654	43528	120	795	3e-24	  105
scaffold00431	OTU_0023	24.11	394	228	15	18645	17509	7	344	7e-14	70.9
scaffold00457	OTU_0090	26.89	621	361	19	22360	20750	2	613	2e-44	  169
scaffold00607	OTU_0005	26.57	493	263	20	7311	6028	112	570	2e-16	80.5
scaffold00626	OTU_0090	28.42	482	281	16	42806	44092	3	473	1e-36	  145
scaffold00789	OTU_0001	26.84	380	240	9	37479	36436	203	576	5e-17	81.6
scaffold00817	OTU_0006	27.54	806	452	26	10656	12836	6	758	4e-52	  194
scaffold00830	OTU_0068	24.91	285	176	12	23423	22608	3	262	6e-11	62.0
scaffold00936	OTU_0071	28.49	365	205	12	5670	4717	7	362	1e-27	  112
scaffold01243	OTU_0071	24.56	285	178	9	22933	23751	3	262	7e-13	66.6
scaffold01249	OTU_0006	26.28	879	439	32	9754	7226	3	708	4e-43	  164
scaffold01285	OTU_0064	25.09	271	171	8	6688	7449	64	319	2e-13	68.9
scaffold01391	OTU_0005	24.36	706	404	22	6589	8433	105	771	3e-37	  147
scaffold01446	OTU_0064	23.75	299	188	9	817	1650	3	282	7e-13	67.4
scaffold01624	OTU_0066	70.00	60	17	1	164	340	412	471	2e-29	90.5
scaffold01624	OTU_0066	60.98	41	16	0	45	167	373	413	2e-29	53.1
scaffold01841	OTU_0005	23.88	779	445	29	4383	6347	13	767	2e-33	  134
scaffold01870	OTU_0007	23.82	718	434	22	9209	11131	6	687	5e-29	  119
scaffold01910	OTU_0005	24.78	670	388	28	11296	9563	129	774	1e-30	  125
scaffold01915	OTU_0090	29.76	420	228	14	19010	17784	1	364	1e-34	  137
scaffold01941	OTU_0068	23.89	540	340	16	12708	14171	1	521	2e-25	  108
scaffold02059	OTU_0064	25.52	478	297	14	7603	6329	2	473	1e-26	  111
