scaffold00001	OTU_0709	100.00	271	0	0	171754	170942	1	271	6e-154	  487
scaffold00019	OTU_5732	73.61	269	71	0	246009	246815	1	269	9e-130	  416
scaffold00041	OTU_0962	41.72	163	90	2	170596	170108	2	159	5e-24	  107
scaffold00049	OTU_1971	99.64	274	1	0	118451	117630	1	274	4e-165	  517
scaffold00135	OTU_4587	40.32	186	95	3	103809	104366	74	243	5e-25	  111
scaffold00148	OTU_0581	99.63	273	0	1	2077	2895	1	272	3e-173	  540
scaffold00172	OTU_4969	100.00	273	0	0	2137	2955	1	273	1e-175	  546
scaffold00239	OTU_0352	97.04	270	8	0	101999	102808	1	270	1e-154	  486
scaffold00252	OTU_0428	100.00	265	0	0	108869	108075	1	265	4e-158	  496
scaffold00253	OTU_4789	92.96	270	19	0	88829	88020	1	270	1e-156	  491
scaffold00292	OTU_1197	38.46	169	96	3	40770	40267	77	238	3e-24	  108
scaffold00307	OTU_0055	99.25	266	2	0	12426	13223	1	266	1e-172	  537
scaffold00343	OTU_0190	99.27	273	2	0	90530	89712	1	273	1e-135	  431
scaffold00454	OTU_4838	99.26	272	2	0	5848	5033	1	272	2e-177	  551
scaffold00477	OTU_0468	100.00	272	0	0	2214	3029	1	272	3e-178	  553
scaffold00514	OTU_0581	86.25	269	36	1	2303	3109	3	270	9e-152	  477
scaffold00538	OTU_1371	97.01	268	8	0	3411	4214	1	268	1e-160	  503
scaffold00541	OTU_0252	99.63	270	0	1	3280	4089	1	269	4e-172	  536
scaffold00635	OTU_4039	89.32	281	21	2	61046	60204	1	272	3e-163	  510
scaffold00760	OTU_0352	97.41	270	7	0	5170	5979	1	270	3e-163	  509
scaffold00865	OTU_1372	96.44	281	1	2	2172	3014	1	272	1e-173	  539
scaffold00923	OTU_0360	100.00	271	0	0	25395	24583	1	271	1e-164	  514
scaffold00969	OTU_0700	98.90	273	2	1	2152	2970	1	272	1e-161	  505
scaffold01101	OTU_3316	98.19	277	2	1	29969	29139	1	274	5e-156	  489
scaffold01105	OTU_4657	99.64	274	0	1	2150	2971	1	273	2e-176	  548
scaffold01191	OTU_4848	100.00	268	0	0	2385	3188	1	268	7e-155	  485
scaffold01285	OTU_0151	100.00	273	0	0	36728	35910	1	273	4e-160	  500
scaffold01329	OTU_0358	99.63	271	0	1	2496	3308	1	270	2e-177	  550
scaffold01330	OTU_0691	99.26	272	2	0	3275	4090	1	272	3e-139	  440
scaffold01483	OTU_0221	100.00	265	0	0	2112	2906	1	265	2e-167	  521
scaffold01890	OTU_0119	100.00	273	0	0	12424	13242	1	273	4e-171	  531
scaffold01995	OTU_4554	100.00	269	0	0	8098	8904	1	269	2e-174	  541
scaffold02078	OTU_2326	92.96	270	19	0	2355	3164	1	270	1e-162	  507
scaffold02114	OTU_0341	100.00	268	0	0	2905	3708	1	268	1e-156	  489
scaffold02263	OTU_0244	100.00	274	0	0	23620	22799	1	274	4e-179	  554
scaffold02454	OTU_5304	94.78	268	14	0	2494	3297	1	268	1e-159	  498
scaffold02542	OTU_5533	95.22	272	13	0	17298	18113	1	272	2e-172	  535
scaffold03126	OTU_1403	93.68	269	17	0	18559	17753	1	269	2e-157	  492
scaffold03435	OTU_0559	100.00	251	0	0	10612	9860	1	251	2e-165	  514
scaffold03794	OTU_2436	95.17	269	13	0	5602	6408	1	269	1e-153	  480
scaffold03824	OTU_4388	88.64	273	31	0	11887	11069	1	273	3e-146	  459
scaffold04083	OTU_1658	94.07	270	16	0	2499	3308	1	270	4e-157	  490
scaffold04197	OTU_0593	100.00	153	0	0	4751	4293	1	153	2e-144	  308
scaffold04197	OTU_0593	99.08	109	1	0	4267	3941	163	271	2e-144	  224
scaffold04321	OTU_0648	100.00	274	0	0	14756	13935	1	274	3e-161	  502
scaffold04713	OTU_2896	100.00	117	0	0	3	353	147	263	1e-58	  206
scaffold05437	OTU_1403	94.07	270	16	0	12649	11840	1	270	1e-159	  497
scaffold06025	OTU_1983	35.45	220	124	6	13323	12670	21	224	8e-25	  107
scaffold06065	OTU_0498	100.00	273	0	0	10943	10125	1	273	2e-163	  508
scaffold06172	OTU_0210	100.00	271	0	0	11107	10295	1	271	3e-176	  544
scaffold06344	OTU_3761	99.03	206	0	1	12455	13072	1	204	3e-131	  415
scaffold06523	OTU_0170	100.00	260	0	0	10807	11586	1	260	2e-169	  524
scaffold06955	OTU_3104	99.45	181	1	0	1	543	12	192	2e-96	  312
scaffold08654	OTU_2257	93.04	273	19	0	2590	3408	1	273	4e-167	  517
scaffold09982	OTU_3082	93.04	273	18	1	2015	2833	1	272	9e-154	  479
scaffold10674	OTU_5966	98.90	273	3	0	1052	234	1	273	4e-176	  542
scaffold11956	OTU_6372	98.80	251	3	0	6091	6843	1	251	1e-165	  511
scaffold12642	OTU_6298	97.41	270	7	0	3188	3997	1	270	4e-164	  507
scaffold12911	OTU_2679	96.99	133	4	0	7279	7677	1	133	8e-70	  238
scaffold13287	OTU_4434	74.36	273	70	0	4918	5736	1	273	1e-121	  386
scaffold13293	OTU_5732	100.00	273	0	0	2375	1557	1	273	2e-164	  507
scaffold13421	OTU_2326	94.42	269	15	0	6999	6193	1	269	3e-156	  484
scaffold13480	OTU_4351	99.27	274	2	0	1243	2064	1	274	0.0	  553
scaffold13858	OTU_6736	99.64	274	1	0	2247	3068	1	274	0.0	  554
scaffold14620	OTU_2700	100.00	274	0	0	2151	2972	1	274	0.0	  555
scaffold16183	OTU_0696	97.78	45	1	0	6492	6358	138	182	2e-15	76.3
scaffold16763	OTU_0347	99.63	272	1	0	5532	4717	1	272	1e-161	  497
scaffold16832	OTU_0191	99.27	274	2	0	1237	2058	1	274	0.0	  555
scaffold17460	OTU_1280	99.28	276	0	1	2621	1794	1	274	1e-172	  527
scaffold17535	OTU_0035	97.45	274	7	0	2354	3175	1	274	3e-180	  548
scaffold18196	OTU_0003	100.00	272	0	0	3608	2793	1	272	0.0	  558
scaffold19243	OTU_0323	99.63	270	1	0	2594	1785	1	270	1e-178	  542
scaffold21196	OTU_7047	100.00	270	0	0	4788	3979	1	270	3e-163	  498
scaffold24138	OTU_2683	90.74	270	25	0	2168	2977	1	270	2e-161	  491
scaffold24157	OTU_5171	95.59	136	6	0	2	409	135	270	9e-74	  247
