scaffold00001	OTU_0246	34.88	215	95	8	846714	847247	96	302	1e-20	97.1
scaffold00002	OTU_0150	33.80	213	93	5	335963	335439	12	214	1e-22	  101
scaffold00002	OTU_0150	28.96	221	115	4	334949	334392	1	214	4e-14	75.5
scaffold00004	OTU_0141	29.13	309	173	8	89453	90283	15	309	1e-22	  102
scaffold00010	OTU_0234	33.70	184	90	4	564099	564554	118	301	4e-16	81.6
scaffold00011	OTU_0318	99.68	316	0	1	470754	469807	1	315	0.0	  645
scaffold00015	OTU_0140	31.37	255	129	8	537279	536626	53	298	7e-22	99.8
scaffold00019	OTU_0287	32.00	300	160	8	78091	78891	14	302	3e-23	  103
scaffold00023	OTU_0043	29.77	299	160	8	225216	224440	13	301	8e-21	96.3
scaffold00030	OTU_0155	24.76	311	170	11	339941	339129	16	302	3e-12	69.7
scaffold00033	OTU_0025	96.84	316	10	0	504513	503566	1	316	0.0	  635
scaffold00037	OTU_0162	37.18	234	104	6	153555	152965	75	302	2e-25	  110
scaffold00040	OTU_0162	35.29	221	100	5	219573	220127	98	311	2e-21	97.8
scaffold00045	OTU_0233	35.33	184	81	6	112711	113148	120	303	3e-20	94.4
scaffold00051	OTU_0339	33.68	285	127	11	65215	65961	43	301	5e-23	  102
scaffold00058	OTU_0016	26.67	255	153	7	207735	208409	2	252	1e-13	72.8
scaffold00090	OTU_0126	33.22	304	140	8	10542	9784	4	295	1e-23	  104
scaffold00091	OTU_0274	54.69	64	29	0	2029	2220	141	204	2e-14	74.3
scaffold00092	OTU_0337	76.67	90	20	1	322	56	88	177	2e-37	  142
scaffold00106	OTU_0043	30.03	303	153	12	250209	250991	16	301	1e-22	  101
scaffold00108	OTU_0217	30.29	307	152	11	141645	142451	18	300	2e-19	91.3
scaffold00114	OTU_0048	26.67	300	162	9	201971	201216	22	311	2e-16	81.6
scaffold00114	OTU_0048	31.64	177	90	6	116477	116914	126	302	5e-13	71.2
scaffold00125	OTU_0229	36.51	189	76	7	150297	149851	26	210	2e-19	90.1
scaffold00139	OTU_0351	39.34	211	84	8	232318	232839	1	204	4e-24	  103
scaffold00144	OTU_0266	30.36	303	165	7	201163	200363	9	301	5e-24	  105
scaffold00144	OTU_0266	30.77	273	135	9	201978	201277	44	301	6e-19	89.4
scaffold00145	OTU_0150	36.87	179	74	5	198774	199196	37	214	6e-18	85.5
scaffold00149	OTU_0337	83.64	55	8	1	197214	197378	124	177	1e-21	95.5
scaffold00152	OTU_0229	33.65	211	96	7	30700	31209	2	209	1e-20	93.2
scaffold00158	OTU_0012	27.98	168	96	2	31078	31506	19	186	3e-11	63.9
scaffold00165	OTU_0006	48.48	66	33	1	246056	245859	237	301	2e-11	65.9
scaffold00166	OTU_0339	27.71	314	163	6	210140	209313	12	299	3e-20	93.2
scaffold00183	OTU_0351	36.67	210	92	6	120012	119488	2	205	5e-22	97.4
scaffold00201	OTU_0335	33.49	212	97	3	19104	19628	97	301	2e-18	87.4
scaffold00217	OTU_0305	76.19	42	10	0	107552	107427	132	173	3e-14	73.2
scaffold00245	OTU_0219	29.61	304	167	7	144884	145699	17	305	3e-26	  112
