scaffold00003	OTU_0229	37.50	184	87	5	19239	19706	26	209	2e-19	90.5
scaffold00005	OTU_0079	30.87	311	147	11	115385	114594	11	300	3e-23	  103
scaffold00005	OTU_0079	31.50	273	127	7	116230	115520	57	305	1e-16	82.0
scaffold00026	OTU_0320	29.22	243	106	5	80704	80081	91	302	5e-16	79.7
scaffold00032	OTU_0312	36.32	212	93	6	75405	75932	97	302	2e-23	  103
scaffold00033	OTU_0229	37.38	214	92	4	58153	57620	2	209	2e-25	  107
scaffold00074	OTU_0176	34.25	219	91	7	86523	85996	4	212	1e-19	89.0
scaffold00084	OTU_0121	30.80	237	117	3	8540	9133	73	301	2e-24	  105
scaffold00096	OTU_0126	31.95	266	134	7	14271	14954	40	296	2e-26	  111
scaffold00123	OTU_0229	35.52	183	85	5	11568	11119	26	208	5e-17	80.9
scaffold00151	OTU_0121	33.96	212	91	6	44945	44433	95	298	7e-20	90.1
scaffold00156	OTU_0044	38.53	218	96	7	49641	50186	89	304	2e-27	  104
scaffold00156	OTU_0044	35.48	62	39	1	49396	49578	5	66	2e-27	35.0
scaffold00170	OTU_0126	49.28	69	33	2	36966	36760	234	300	8e-11	62.0
scaffold00182	OTU_0140	34.93	229	101	6	50341	49748	90	301	6e-26	  109
scaffold00184	OTU_0020	36.97	211	91	8	44522	43998	97	301	5e-24	  103
scaffold00307	OTU_0105	36.84	190	73	7	3886	4338	59	240	3e-20	90.1
scaffold00309	OTU_0196	27.60	308	160	10	37178	37969	13	301	2e-18	84.7
scaffold00327	OTU_0226	29.37	303	166	6	37676	36879	7	298	1e-22	98.6
scaffold00327	OTU_0226	32.50	200	111	7	38479	37892	119	298	4e-15	74.7
scaffold00371	OTU_0162	32.56	301	151	9	26457	27236	16	305	4e-21	93.2
scaffold00456	OTU_0319	26.32	209	109	7	11828	11310	63	262	5e-13	67.4
scaffold00478	OTU_0305	71.43	42	12	0	3023	2898	132	173	7e-16	75.5
scaffold00583	OTU_0300	27.64	199	115	5	28385	28894	26	224	2e-12	65.1
