scaffold00013	OTU_0005	40.34	176	99	4	147586	148110	1	171	8e-24	99.8
scaffold00014	OTU_0011	37.90	248	145	6	376588	375857	1	243	7e-30	  119
scaffold00017	OTU_0011	32.42	256	155	9	130571	131329	1	241	2e-28	  114
scaffold00018	OTU_0006	31.87	251	161	4	123872	123129	1	244	5e-35	  134
scaffold00020	OTU_0006	36.80	250	149	5	232786	232052	2	247	5e-37	  139
scaffold00028	OTU_0011	33.33	255	146	8	298437	299171	1	241	7e-22	94.4
scaffold00034	OTU_0013	42.37	262	139	5	183917	183159	2	260	4e-43	  157
scaffold00054	OTU_0014	73.28	262	68	2	153093	153878	1	260	4e-96	  311
scaffold00059	OTU_0006	34.63	257	163	4	158820	158059	1	255	9e-18	80.9
scaffold00063	OTU_0004	41.82	220	116	5	309405	308773	1	217	5e-30	  118
scaffold00065	OTU_0006	31.37	255	159	7	37568	38311	1	246	4e-25	  103
scaffold00069	OTU_0006	31.91	257	170	4	124651	125412	1	255	4e-25	  103
scaffold00079	OTU_0006	35.98	214	126	6	146919	147533	2	213	2e-25	  104
scaffold00112	OTU_0006	35.79	190	119	2	10535	9972	1	189	4e-24	  100
scaffold00135	OTU_0004	33.70	270	154	8	11202	11984	1	254	3e-26	  106
scaffold00143	OTU_0006	29.70	266	147	8	88166	87423	2	245	1e-18	83.2
scaffold00165	OTU_0004	40.93	215	116	6	143694	144320	1	210	4e-33	  127
scaffold00197	OTU_0004	36.21	232	137	4	15645	14980	1	231	2e-16	75.9
scaffold00252	OTU_0009	40.09	217	116	7	24217	24840	1	212	5e-34	  128
scaffold00277	OTU_0014	39.77	264	142	7	52008	51235	1	253	6e-25	  102
scaffold00308	OTU_0006	36.87	217	126	6	111223	111846	2	216	4e-31	  120
scaffold00361	OTU_0004	40.49	247	133	6	101861	102571	1	243	1e-34	  131
scaffold00364	OTU_0006	35.14	259	155	6	44176	43421	1	253	9e-24	98.6
scaffold00373	OTU_0004	36.07	244	145	4	12230	12931	1	243	5e-21	90.1
scaffold00377	OTU_0005	35.42	192	103	7	84912	85460	1	180	2e-19	84.0
scaffold00385	OTU_0011	28.15	270	173	6	67729	68514	1	257	7e-18	80.1
scaffold00402	OTU_0004	33.49	212	136	4	3555	2929	1	210	3e-24	  100
scaffold00438	OTU_0011	34.94	249	151	5	13106	12369	1	241	1e-30	  119
scaffold00469	OTU_0015	31.66	259	145	7	65408	66142	1	241	1e-18	82.4
scaffold00539	OTU_0011	36.26	262	160	4	27897	28673	1	258	2e-38	  142
