scaffold00016	OTU_1164	38.62	145	72	8	66131	66532	47	185	4e-14	75.1
scaffold00019	OTU_0573	39.25	107	63	2	93393	93710	70	175	3e-11	65.9
scaffold00030	OTU_0944	36.99	173	98	8	104992	104483	6	170	9e-12	67.0
scaffold00039	OTU_1723	36.28	113	68	2	65507	65178	23	134	4e-12	67.8
scaffold00044	OTU_0107	38.81	134	73	3	61701	62084	26	156	1e-14	75.5
scaffold00055	OTU_0248	46.22	119	61	1	72317	71970	15	133	3e-16	80.5
scaffold00091	OTU_1690	35.00	140	85	4	72363	72770	85	222	3e-14	74.7
scaffold00102	OTU_0327	76.76	185	43	0	20894	21448	11	195	6e-83	  274
scaffold00108	OTU_1663	83.76	271	31	4	8983	9795	1	258	2e-128	  408
scaffold00133	OTU_0527	34.24	184	97	5	77885	77385	19	195	3e-17	83.6
scaffold00141	OTU_1340	37.72	114	69	2	81528	81866	71	183	2e-12	68.6
scaffold00161	OTU_0519	45.22	115	60	2	65025	64684	27	139	2e-20	92.0
scaffold00176	OTU_0633	87.76	237	18	3	7770	8480	32	257	2e-128	  407
scaffold00179	OTU_1444	39.37	127	75	1	23850	23470	32	156	2e-18	86.7
scaffold00187	OTU_0476	31.43	175	93	5	57415	57900	64	224	2e-11	65.9
scaffold00195	OTU_0317	33.60	125	80	1	27462	27827	27	151	9e-14	72.0
scaffold00200	OTU_0470	40.00	110	61	2	51401	51084	31	139	1e-11	65.5
scaffold00205	OTU_1376	37.80	127	74	4	49835	49470	15	141	6e-11	63.2
scaffold00222	OTU_0317	38.89	126	74	1	18177	18545	26	151	6e-14	72.8
scaffold00253	OTU_0688	41.67	120	67	2	36142	36501	17	133	2e-14	73.9
scaffold00259	OTU_0903	36.51	126	77	2	13666	14037	68	192	3e-12	67.4
scaffold00261	OTU_1044	79.85	268	43	3	37943	38746	4	260	2e-136	  430
scaffold00264	OTU_0317	38.61	101	62	0	16451	16149	36	136	2e-14	74.3
scaffold00266	OTU_0087	40.18	112	61	1	32901	33218	11	122	2e-16	79.7
scaffold00341	OTU_0685	36.52	115	67	3	43250	42924	29	143	2e-14	73.6
scaffold00415	OTU_0981	43.27	104	55	2	15094	14795	33	136	4e-13	69.7
scaffold00431	OTU_1491	38.10	84	51	1	8215	7967	95	178	2e-12	67.8
scaffold00438	OTU_1538	39.26	135	69	4	23253	23642	14	140	4e-17	81.6
scaffold00440	OTU_0489	32.20	177	88	5	8884	8387	15	170	3e-13	69.3
scaffold00445	OTU_1328	39.39	132	66	1	37255	36860	29	146	4e-23	99.8
scaffold00462	OTU_1051	36.70	109	69	0	13374	13048	15	123	7e-15	74.7
scaffold00490	OTU_1091	39.62	106	63	1	40892	40578	30	135	8e-15	74.3
scaffold00521	OTU_1088	31.75	126	86	0	11123	11500	12	137	2e-12	67.0
scaffold00561	OTU_0614	34.67	150	90	4	41069	40641	30	178	3e-16	79.7
