scaffold00001	OTU_0007	22.34	546	336	22	1121099	1122556	159	676	6e-13	73.2
scaffold00002	OTU_0005	24.63	735	427	25	443512	441593	79	781	5e-23	  106
scaffold00004	OTU_0007	25.47	695	436	21	788209	790089	5	685	1e-32	  136
scaffold00005	OTU_0062	26.26	754	420	25	81138	79186	5	725	2e-44	  173
scaffold00006	OTU_0071	28.35	254	160	5	460869	460120	5	240	7e-26	  111
scaffold00008	OTU_0023	28.25	269	177	6	378313	377537	7	269	2e-21	97.1
scaffold00009	OTU_0020	31.40	242	140	4	195724	195047	5	236	2e-25	  108
scaffold00024	OTU_0005	25.96	470	289	16	135423	134149	115	570	3e-20	95.5
scaffold00029	OTU_0005	25.81	647	401	18	138533	136812	129	769	2e-33	  138
scaffold00037	OTU_0090	28.52	512	318	16	153663	155105	3	497	6e-30	  126
scaffold00051	OTU_0062	27.40	281	167	8	145246	144452	1	260	1e-13	73.6
scaffold00058	OTU_0023	25.17	302	172	10	67757	68614	3	266	2e-12	68.2
scaffold00059	OTU_0064	26.72	479	306	16	151611	152951	2	467	4e-31	  129
scaffold00060	OTU_0001	25.15	672	416	20	118832	120634	119	774	3e-30	  127
scaffold00064	OTU_0062	26.25	259	179	5	48333	47584	5	260	2e-18	89.4
scaffold00068	OTU_0062	27.38	493	271	14	81114	79840	1	474	3e-36	  146
scaffold00073	OTU_0062	24.53	742	449	25	167744	165771	3	717	3e-33	  136
scaffold00075	OTU_0023	24.91	269	169	9	21478	22242	2	251	4e-11	64.3
scaffold00085	OTU_0001	25.41	673	405	21	81662	79842	119	760	1e-30	  128
scaffold00086	OTU_0001	25.14	716	410	23	166352	168232	117	795	7e-32	  132
scaffold00095	OTU_0023	26.39	269	167	9	184717	183950	1	251	1e-12	68.9
scaffold00103	OTU_0062	23.26	503	310	17	94321	95691	3	475	2e-19	91.7
scaffold00107	OTU_0062	24.81	778	421	22	70004	68085	7	758	3e-38	  152
scaffold00156	OTU_0044	24.32	440	266	12	35970	34786	8	425	7e-20	91.3
scaffold00185	OTU_0006	26.97	304	182	10	36184	37032	2	286	3e-16	81.3
scaffold00187	OTU_0001	26.17	535	310	20	78938	80341	135	651	9e-18	86.3
scaffold00193	OTU_0071	27.14	269	166	9	30797	31567	1	251	3e-15	76.3
scaffold00197	OTU_0046	27.07	484	312	15	15351	13990	2	474	5e-33	  135
scaffold00199	OTU_0005	22.70	696	435	21	79471	81303	126	803	1e-18	88.6
scaffold00213	OTU_0001	21.79	725	473	20	36706	38673	101	800	2e-31	  130
scaffold00219	OTU_0068	29.13	254	142	11	59900	60592	447	685	2e-11	65.5
scaffold00225	OTU_0005	24.13	688	411	24	10061	11854	115	781	1e-24	  108
scaffold00245	OTU_0005	25.45	727	432	26	109973	111913	105	801	2e-34	  140
scaffold00279	OTU_0044	22.76	435	269	12	97871	96702	8	420	4e-11	63.5
scaffold00280	OTU_0071	30.77	234	144	5	54495	55181	5	225	2e-25	  107
scaffold00330	OTU_0005	26.93	687	403	24	29449	27626	115	781	1e-37	  150
scaffold00332	OTU_0001	23.11	727	460	22	27040	25082	85	786	1e-28	  120
scaffold00344	OTU_0023	28.15	270	163	7	80340	81110	1	252	4e-17	81.3
scaffold00358	OTU_0006	25.91	301	187	8	43404	44249	3	286	4e-12	67.0
scaffold00382	OTU_0020	30.21	96	63	1	87301	87576	2	97	2e-11	62.0
scaffold00417	OTU_0023	23.45	307	198	9	65432	64569	1	289	4e-14	72.0
scaffold00419	OTU_0001	27.36	530	310	21	77034	78440	117	632	6e-24	  105
scaffold00421	OTU_0023	26.02	269	168	7	65281	64514	2	252	3e-14	72.4
scaffold00436	OTU_0023	26.84	354	218	10	34362	33409	2	350	7e-23	99.4
scaffold00472	OTU_0046	30.67	225	140	7	49649	50293	6	224	3e-17	84.0
scaffold00485	OTU_0005	27.29	700	426	23	26360	28246	84	771	3e-52	  195
scaffold00505	OTU_0023	29.13	357	194	13	66113	65157	7	342	4e-24	  103
scaffold00543	OTU_0062	25.56	540	309	16	7650	6232	4	517	6e-27	  115
scaffold00547	OTU_0020	35.16	91	55	1	56035	56295	1	91	2e-12	64.7
scaffold00608	OTU_0064	24.92	317	159	11	42540	43379	52	326	4e-13	69.3
scaffold00613	OTU_0090	26.25	480	307	14	44576	45916	2	467	2e-26	  113
scaffold00666	OTU_0023	29.56	318	209	10	3222	2308	2	317	5e-21	92.8
scaffold00701	OTU_0064	25.05	487	295	14	24909	26216	7	474	4e-15	75.9
scaffold00713	OTU_0075	28.80	125	83	2	4531	4890	34	157	1e-11	62.0
scaffold00736	OTU_0006	25.48	263	166	7	1126	1875	3	248	5e-12	65.9
scaffold00831	OTU_0068	28.04	485	292	18	47056	45716	1	466	4e-32	  131
scaffold00832	OTU_0090	27.36	764	431	21	17581	15626	6	757	8e-54	  200
scaffold00959	OTU_0068	23.97	459	258	19	32772	34115	5	383	8e-14	71.6
scaffold01017	OTU_0023	23.43	431	234	13	11386	10142	1	351	3e-15	74.7
scaffold01078	OTU_0064	27.30	282	171	8	3212	3994	3	271	2e-14	73.2
scaffold01151	OTU_0064	25.31	486	318	16	19620	20981	2	474	2e-22	99.4
scaffold01192	OTU_0064	25.50	302	183	10	40342	39503	3	284	1e-13	70.5
scaffold01245	OTU_0062	24.12	763	444	25	8917	10869	5	744	1e-35	  142
scaffold01275	OTU_0075	33.33	126	74	4	8702	8346	36	158	8e-13	64.7
scaffold01441	OTU_0064	24.45	319	198	11	34380	35270	3	300	2e-13	70.1
scaffold01456	OTU_0062	24.93	730	421	23	31561	33459	4	703	5e-38	  149
scaffold01478	OTU_0102	26.96	293	158	9	34459	35262	53	314	1e-14	72.4
scaffold01639	OTU_0090	23.86	725	453	19	28591	26648	3	705	2e-36	  144
scaffold01785	OTU_0068	23.36	458	266	16	23852	22503	3	383	6e-13	68.2
scaffold01937	OTU_0064	44.44	90	44	1	3635	3886	8	97	6e-16	77.8
scaffold02081	OTU_0005	24.57	753	438	26	19958	21928	75	793	1e-30	  125
scaffold02100	OTU_0090	27.85	729	426	18	17358	15448	6	726	4e-52	  193
scaffold02174	OTU_0046	25.98	739	433	16	7716	5788	6	726	7e-43	  164
scaffold02228	OTU_0090	24.34	756	478	22	16106	14076	3	743	3e-33	  134
scaffold02231	OTU_0023	30.35	257	141	7	3721	4428	7	246	7e-25	  103
scaffold02232	OTU_0006	26.19	504	316	15	5441	6823	8	498	9e-21	93.6
scaffold02265	OTU_0008	25.45	440	252	18	1169	15	14	432	1e-14	72.8
scaffold02274	OTU_0020	37.50	88	51	2	12678	12929	4	91	3e-11	59.7
scaffold02321	OTU_0003	27.88	312	174	11	24774	25586	112	413	1e-17	82.0
scaffold02356	OTU_0020	34.74	95	58	1	20380	20108	1	95	8e-12	61.6
scaffold02419	OTU_0023	26.49	419	227	13	2954	4171	1	351	2e-29	  118
scaffold02479	OTU_0044	24.37	439	259	13	1934	3106	7	420	1e-17	81.6
scaffold02604	OTU_0062	26.20	771	449	24	12993	10996	4	759	5e-46	  174
scaffold02608	OTU_0090	26.33	528	328	16	14039	12600	2	516	2e-34	  137
scaffold02617	OTU_0020	35.79	95	57	1	15295	15567	1	95	2e-13	66.2
scaffold02627	OTU_0023	28.33	360	211	10	20629	21597	2	351	2e-30	  121
scaffold02647	OTU_0023	26.90	342	194	11	19902	20798	2	330	4e-24	  101
scaffold02777	OTU_0023	31.65	237	149	9	17884	18561	2	236	9e-24	  100
scaffold02835	OTU_0023	27.15	361	211	12	15336	16283	7	360	1e-11	62.8
scaffold02893	OTU_0023	32.17	258	163	8	11489	10743	4	258	9e-19	84.3
scaffold02900	OTU_0006	29.67	482	286	18	4577	3240	3	467	5e-33	  132
scaffold02933	OTU_0071	27.52	367	213	10	13691	12711	1	354	1e-22	96.3
scaffold02949	OTU_0062	24.65	495	280	16	9698	8412	7	474	1e-18	86.3
scaffold03068	OTU_0090	31.42	261	165	6	3776	3024	3	259	4e-37	  113
scaffold03068	OTU_0090	31.75	211	125	6	3003	2422	290	498	4e-37	56.2
scaffold03076	OTU_0068	29.34	242	130	7	6730	6059	18	236	5e-19	87.4
scaffold03076	OTU_0068	29.93	137	94	2	5689	5279	420	554	1e-11	63.5
scaffold03247	OTU_0003	32.28	254	138	7	3520	4191	174	423	2e-18	84.3
scaffold03330	OTU_0062	26.83	492	280	17	17709	19004	3	474	8e-31	  125
scaffold03337	OTU_0068	27.06	462	277	10	18883	20109	8	462	5e-31	  126
scaffold03348	OTU_0041	36.84	95	56	1	5275	5547	1	95	2e-11	61.6
scaffold03351	OTU_0064	27.22	485	282	14	10931	12226	8	474	5e-29	  119
scaffold03394	OTU_0062	25.69	288	174	9	19055	19870	3	266	1e-13	69.7
scaffold03489	OTU_0071	28.74	254	161	9	3682	4410	7	251	1e-15	75.1
scaffold04012	OTU_0005	26.65	803	417	31	5892	3901	16	785	7e-43	  164
scaffold04127	OTU_0062	25.00	292	183	8	1744	914	4	274	1e-14	72.8
scaffold04161	OTU_0064	27.45	521	298	18	11182	12558	1	503	1e-34	  135
scaffold04239	OTU_0090	27.07	543	337	7	11438	12895	6	546	3e-41	  158
scaffold04658	OTU_0020	36.84	95	56	1	5059	5331	1	95	2e-14	69.3
scaffold04723	OTU_0062	27.24	290	172	9	10111	9287	1	266	8e-14	70.1
scaffold04914	OTU_0005	24.79	702	418	23	9618	7708	115	771	1e-33	  134
scaffold04986	OTU_0077	28.18	181	109	5	10590	10075	16	184	2e-14	69.3
scaffold05143	OTU_0005	24.80	379	214	17	5717	4704	72	420	8e-12	63.5
scaffold05389	OTU_0020	44.94	89	43	2	14057	14323	39	121	4e-14	67.8
scaffold05455	OTU_0071	27.62	391	221	10	11242	12303	1	366	3e-28	  113
scaffold05567	OTU_0062	25.50	302	183	8	10408	11247	4	285	1e-16	79.3
scaffold05629	OTU_0023	30.43	253	163	7	13630	12905	1	251	3e-27	  110
scaffold05782	OTU_0062	26.18	508	298	22	8976	7651	4	500	6e-17	80.1
scaffold05798	OTU_0064	29.20	476	274	17	12285	11014	9	473	7e-38	  145
scaffold05872	OTU_0023	25.89	282	171	8	2377	1580	2	261	3e-14	70.1
scaffold05964	OTU_0062	25.82	488	290	15	12026	13321	3	474	8e-32	  128
scaffold06041	OTU_0020	34.29	105	61	2	10696	10406	3	107	6e-11	58.2
scaffold06075	OTU_0062	31.60	269	148	6	11112	10369	2	255	3e-28	  116
scaffold06112	OTU_0044	31.38	290	156	9	16	771	9	293	2e-25	  104
scaffold06225	OTU_0001	23.22	745	473	22	10913	12925	85	804	3e-37	  145
scaffold06345	OTU_0001	26.62	770	433	28	6369	4333	84	812	4e-39	  151
scaffold06404	OTU_0062	28.54	480	278	15	11274	12554	7	474	1e-34	  137
scaffold06506	OTU_0023	29.61	233	149	6	902	240	28	257	2e-14	70.5
scaffold06701	OTU_0041	37.89	95	56	1	12277	12552	1	95	4e-13	66.2
scaffold06809	OTU_0023	26.63	353	220	10	5073	4120	2	350	2e-22	94.7
scaffold07103	OTU_0006	26.22	778	452	29	4001	6046	6	757	5e-52	  191
scaffold07106	OTU_0023	30.43	253	163	8	7372	6647	1	251	4e-29	  116
scaffold07135	OTU_0001	25.30	672	407	21	7274	5463	120	764	4e-37	  145
scaffold07368	OTU_0001	25.54	697	403	22	10934	9036	120	764	4e-34	  135
scaffold07526	OTU_0090	29.55	264	169	7	8262	9017	2	260	1e-24	  104
scaffold07656	OTU_0005	22.82	758	470	23	9004	11019	75	803	6e-23	99.4
scaffold07694	OTU_0064	26.29	464	278	16	11297	10041	122	566	6e-29	  117
scaffold07876	OTU_0005	22.05	753	475	24	8349	10355	78	802	2e-20	90.9
scaffold08054	OTU_0005	25.07	754	397	28	6628	4796	11	739	1e-31	  127
scaffold08119	OTU_0005	24.45	724	448	27	3451	1517	78	781	3e-31	  125
scaffold08304	OTU_0090	27.46	284	166	13	4472	3669	6	265	6e-11	60.1
scaffold08427	OTU_0090	26.74	475	296	11	7651	8937	5	473	1e-31	  127
scaffold08556	OTU_0062	25.33	525	299	11	8739	10088	7	513	4e-30	  122
scaffold08571	OTU_0062	25.94	266	163	6	1218	466	3	249	1e-14	72.0
scaffold08990	OTU_0001	24.16	592	332	24	5424	3898	217	774	2e-22	97.4
scaffold09289	OTU_0023	24.66	365	200	13	6599	5556	8	314	3e-17	78.6
scaffold10338	OTU_0071	28.42	366	211	12	2442	1462	1	354	6e-29	  115
scaffold10609	OTU_0044	23.39	436	265	13	3843	2674	8	420	2e-12	63.9
scaffold10655	OTU_0001	23.82	655	413	20	8809	7037	167	799	2e-34	  135
scaffold10673	OTU_0023	26.41	284	175	9	5313	4501	1	263	3e-14	69.3
scaffold10682	OTU_0021	32.45	151	85	5	2886	2467	49	193	2e-13	64.7
scaffold10774	OTU_0003	27.51	309	183	9	2615	1800	119	423	1e-17	80.5
scaffold10887	OTU_0023	24.13	286	178	10	3429	2611	3	262	2e-12	63.2
scaffold11566	OTU_0005	25.03	723	440	24	4704	6644	105	801	2e-35	  139
scaffold11839	OTU_0062	26.88	733	389	31	2238	4145	5	687	5e-39	  150
scaffold12052	OTU_0005	23.28	743	469	26	1305	3296	79	799	5e-23	99.0
scaffold12249	OTU_0023	27.94	272	161	8	7133	7903	1	252	1e-19	85.9
scaffold12639	OTU_0005	22.93	471	310	11	3811	2522	112	570	3e-16	77.0
scaffold12880	OTU_0020	36.84	95	56	1	2003	1731	1	95	2e-14	67.8
scaffold13089	OTU_0023	25.84	356	216	9	4734	3763	5	344	6e-24	99.0
scaffold13102	OTU_0062	26.45	310	186	10	7577	6732	173	468	9e-14	68.9
scaffold13860	OTU_0090	28.62	269	169	9	3663	2899	2	261	8e-17	78.6
scaffold14060	OTU_0023	25.54	278	158	9	959	1726	1	251	1e-14	70.5
scaffold14062	OTU_0090	26.95	486	294	17	3286	1949	3	467	3e-33	  131
scaffold14295	OTU_0023	25.45	275	174	8	1598	813	1	257	4e-14	68.6
scaffold14307	OTU_0006	28.78	476	298	16	2250	3587	3	467	1e-26	  110
scaffold14726	OTU_0071	22.71	273	182	6	4403	5185	3	258	3e-12	62.8
scaffold14839	OTU_0062	38.04	92	53	3	6469	6738	3	92	5e-12	63.2
scaffold15178	OTU_0020	41.51	106	57	3	309	1	1	104	1e-18	81.3
scaffold15638	OTU_0003	27.27	308	183	8	2041	1229	119	422	3e-19	85.1
scaffold16590	OTU_0020	37.89	95	55	1	2749	3021	1	95	3e-16	73.6
scaffold16693	OTU_0071	26.88	320	185	14	1055	210	2	310	1e-16	76.6
scaffold16928	OTU_0090	24.37	517	334	10	4313	5701	4	517	7e-26	  107
scaffold17145	OTU_0062	25.36	485	286	14	514	1785	5	474	2e-28	  115
scaffold17193	OTU_0062	27.08	480	290	10	4895	6175	4	476	2e-34	  135
scaffold17237	OTU_0023	30.62	356	186	14	5207	6136	2	342	3e-27	  109
scaffold17529	OTU_0064	27.07	484	287	19	2075	783	3	473	1e-30	  122
scaffold17749	OTU_0066	27.09	251	155	7	6044	5364	177	423	2e-18	82.4
scaffold17779	OTU_0001	26.55	708	415	25	2756	4657	118	794	8e-40	  152
scaffold18752	OTU_0006	27.35	245	146	8	701	9	3	229	1e-13	68.2
scaffold19157	OTU_0023	29.64	253	165	9	454	1179	1	251	1e-26	  107
scaffold19460	OTU_0090	25.74	373	240	11	5491	4454	135	497	2e-11	60.8
scaffold19881	OTU_0020	33.68	95	59	1	1695	1967	1	95	7e-12	59.7
scaffold20335	OTU_0023	25.50	353	224	8	3012	2059	2	350	2e-22	94.0
scaffold20452	OTU_0023	26.73	333	207	10	5413	4514	7	335	5e-23	95.5
scaffold20685	OTU_0001	25.83	515	307	16	2801	4183	120	613	7e-24	  101
scaffold21299	OTU_0023	26.07	280	169	8	2970	3761	2	259	6e-15	70.9
scaffold21342	OTU_0102	25.17	294	168	10	343	1143	2	270	1e-13	67.0
scaffold21481	OTU_0020	36.84	95	56	3	4778	5056	1	93	1e-13	64.7
scaffold21665	OTU_0020	32.00	100	63	2	1222	1509	1	99	7e-11	56.6
scaffold22196	OTU_0007	26.49	536	313	20	4933	3524	1	521	4e-19	85.5
