scaffold00001	OTU_1726	41.44	111	61	2	369132	368812	13	123	7e-14	75.1
scaffold00003	OTU_0266	41.73	127	72	1	409540	409920	32	156	9e-18	87.0
scaffold00006	OTU_1518	94.07	270	4	4	92243	93052	1	258	4e-143	  452
scaffold00007	OTU_0543	41.89	148	78	6	54487	54059	76	220	4e-16	82.8
scaffold00009	OTU_0685	34.19	155	95	4	354238	354690	30	181	8e-14	74.7
scaffold00010	OTU_1671	37.42	155	92	3	419190	418735	7	159	4e-18	87.8
scaffold00011	OTU_0778	40.46	131	62	3	335300	335644	5	135	2e-13	73.2
scaffold00015	OTU_0685	33.56	146	77	4	128471	128893	1	131	2e-12	70.5
scaffold00019	OTU_0700	33.11	148	96	1	113050	113484	2	149	2e-12	70.1
scaffold00022	OTU_0685	38.85	157	85	4	294405	293953	29	180	6e-19	89.7
scaffold00029	OTU_0803	34.40	125	79	1	204117	203752	28	152	5e-13	71.6
scaffold00037	OTU_0107	40.35	114	67	1	15856	16194	29	142	1e-16	82.0
scaffold00040	OTU_0041	40.00	145	78	3	195339	195746	35	179	1e-13	73.6
scaffold00043	OTU_0317	39.52	167	86	7	146732	147223	29	183	1e-20	94.7
scaffold00044	OTU_1631	35.90	156	91	4	140476	140928	27	178	2e-13	72.4
scaffold00045	OTU_0685	38.05	113	60	3	72793	73104	26	137	4e-11	65.5
scaffold00066	OTU_0317	32.94	170	95	5	64047	63544	31	183	3e-11	65.9
scaffold00070	OTU_1601	35.38	130	73	4	66433	66053	9	130	6e-11	64.3
scaffold00071	OTU_0317	44.44	117	65	0	25417	25067	27	143	2e-21	96.3
scaffold00075	OTU_0225	40.20	102	58	3	62492	62196	21	122	4e-11	65.1
scaffold00082	OTU_0791	30.59	170	96	5	169946	169440	34	182	2e-11	66.2
scaffold00088	OTU_1000	33.33	171	95	7	55249	54755	73	230	8e-11	64.7
scaffold00089	OTU_1547	37.38	107	65	2	42198	42515	83	188	8e-12	67.4
scaffold00098	OTU_1142	35.29	102	61	2	95070	95360	74	175	3e-11	65.5
scaffold00103	OTU_1726	41.51	106	58	2	77339	77647	19	123	2e-11	65.9
scaffold00112	OTU_1376	36.94	157	88	6	86988	87452	15	162	9e-13	69.7
scaffold00114	OTU_0085	94.18	275	5	3	10759	9935	1	264	7e-138	  436
scaffold00120	OTU_1091	53.94	165	75	1	96820	96326	1	164	6e-45	  164
scaffold00122	OTU_1038	30.60	183	110	5	63297	63824	17	189	2e-11	65.9
scaffold00124	OTU_1000	26.58	237	141	10	129534	128842	21	230	8e-12	67.4
scaffold00141	OTU_1617	95.59	272	0	4	79767	80582	1	260	5e-163	  508
scaffold00145	OTU_1320	38.46	104	59	2	101734	102030	35	138	7e-12	67.0
scaffold00153	OTU_0433	34.58	107	64	2	118859	119164	35	140	8e-11	63.5
scaffold00165	OTU_0630	33.33	135	81	1	44961	45338	1	135	2e-13	71.2
scaffold00168	OTU_0941	33.85	130	78	3	43867	43499	83	211	3e-11	65.9
scaffold00172	OTU_1605	43.12	109	54	3	73213	73515	71	179	4e-11	64.3
scaffold00224	OTU_0998	31.52	165	96	5	63684	64151	39	195	1e-17	84.3
scaffold00229	OTU_0030	42.31	78	39	2	2658	2443	59	136	1e-10	62.8
scaffold00235	OTU_1447	36.24	149	86	3	39195	39614	36	184	1e-17	84.7
scaffold00264	OTU_1051	40.54	111	66	0	32955	32623	16	126	7e-12	66.2
scaffold00281	OTU_0415	31.97	147	92	3	74588	74163	4	147	1e-11	65.5
