scaffold00003	OTU_0487	98.54	274	3	1	2398	3219	1	273	2e-172	  540
scaffold00004	OTU_2228	99.52	210	0	1	624982	624353	1	209	6e-132	  420
scaffold00011	OTU_0801	86.64	277	34	1	225008	225838	1	274	2e-143	  456
scaffold00038	OTU_4849	99.27	274	2	0	2495	3316	1	274	6e-177	  552
scaffold00044	OTU_0355	99.26	271	2	0	169061	168249	1	271	1e-175	  548
scaffold00054	OTU_3178	100.00	271	0	0	310820	311632	1	271	3e-152	  480
scaffold00065	OTU_5346	99.27	273	2	0	121233	122051	1	273	1e-166	  522
scaffold00119	OTU_0315	100.00	272	0	0	262143	262958	1	272	3e-169	  529
scaffold00128	OTU_5734	99.64	274	1	0	251837	252658	1	274	2e-165	  518
scaffold00218	OTU_6070	99.63	268	1	0	3788	4591	1	268	8e-165	  516
scaffold00245	OTU_3608	99.13	230	1	1	190118	190807	1	229	1e-146	  462
scaffold00250	OTU_1971	99.64	274	1	0	143205	144026	1	274	3e-165	  517
scaffold00260	OTU_4737	100.00	273	0	0	34225	33407	1	273	1e-168	  527
scaffold00267	OTU_1628	99.64	274	1	0	3724	4545	1	274	1e-178	  556
scaffold00272	OTU_1149	100.00	274	0	0	40320	41141	1	274	2e-180	  561
scaffold00325	OTU_2116	40.34	176	99	2	91557	91033	6	176	8e-32	  129
scaffold00388	OTU_4297	99.64	274	1	0	158067	157246	1	274	5e-179	  556
scaffold00402	OTU_2282	96.31	271	10	0	2684	3496	1	271	2e-164	  515
scaffold00404	OTU_0113	100.00	262	0	0	53296	52511	1	262	3e-142	  450
scaffold00425	OTU_5629	82.72	272	47	0	154620	153805	1	272	5e-149	  470
scaffold00483	OTU_2646	99.63	267	0	1	142772	141972	1	266	2e-170	  531
scaffold00535	OTU_1861	35.03	157	97	2	45167	44697	75	226	5e-18	89.4
scaffold00539	OTU_6853	93.07	274	19	0	3239	4060	1	274	6e-145	  458
scaffold00559	OTU_6070	95.90	268	11	0	17341	18144	1	268	3e-158	  496
scaffold00656	OTU_4819	100.00	262	0	0	76806	77591	1	262	5e-171	  533
scaffold00765	OTU_2427	98.89	270	2	1	55532	56341	1	269	2e-165	  516
scaffold00796	OTU_0642	100.00	272	0	0	23314	22499	1	272	2e-179	  557
scaffold00991	OTU_0190	99.27	273	2	0	2009	2827	1	273	1e-135	  431
scaffold01014	OTU_0894	92.02	263	20	1	18919	19704	1	263	6e-140	  443
scaffold01019	OTU_5002	88.85	278	28	1	52616	51783	1	275	5e-157	  493
scaffold01196	OTU_0360	100.00	271	0	0	44212	43400	1	271	2e-164	  514
scaffold01205	OTU_0003	100.00	272	0	0	2334	3149	1	272	4e-180	  558
scaffold01219	OTU_0488	100.00	274	0	0	2551	3372	1	274	1e-179	  558
scaffold01299	OTU_7047	100.00	270	0	0	1916	2725	1	270	3e-159	  498
scaffold01308	OTU_2896	98.08	260	5	0	2423	3202	1	260	3e-154	  484
scaffold01481	OTU_2020	100.00	273	0	0	69148	68330	1	273	1e-176	  549
scaffold01524	OTU_3080	97.80	273	6	0	2211	3029	1	273	6e-168	  523
scaffold01614	OTU_5268	98.53	273	3	1	53175	53993	1	272	6e-176	  546
scaffold01653	OTU_7158	100.00	270	0	0	4782	5591	1	270	7e-178	  552
scaffold01708	OTU_4039	89.32	281	21	2	3001	3843	1	272	3e-163	  510
