LABELS
#use this template to change the leaf labels, or define/change the internal node names (displayed in mouseover popups)

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throughout this file (except in the SEPARATOR line, which uses space).

#SEPARATOR TAB
#SEPARATOR SPACE
SEPARATOR COMMA

#Internal tree nodes can be specified using IDs directly, or using the 'last common ancestor' method described in iTOL help pages
#=================================================================#
#       Actual data follows after the "DATA" keyword              #
#=================================================================#
DATA
#NODE_ID,LABEL

#Examples

#change the label for leaf node 9606
1,OTU_001 
2,OTU_002 
3,OTU_003 
4,OTU_004 
5,OTU_005 
6,OTU_006 
7,OTU_007 
8,OTU_008 
9,OTU_009 
10,OTU_010 
11,OTU_011 
12,OTU_012 
13,OTU_013 
14,OTU_014 
15,OTU_015 
16,OTU_017 
17,OTU_016 
18,OTU_019 
19,OTU_018 
20,OTU_021 
21,OTU_020 
22,OTU_023 
23,OTU_022 
24,OTU_025 
25,OTU_024 
26,OTU_027 
27,OTU_026 
28,OTU_029 
29,OTU_028 
30,OTU_031 
31,OTU_030 
32,OTU_034 
33,OTU_035 
34,OTU_032 
35,OTU_033 
36,OTU_038 
37,OTU_039 
38,OTU_036 
39,OTU_037 
40,OTU_042 
41,OTU_043 
42,OTU_040 
43,OTU_041 
44,OTU_046 
45,OTU_047 
46,OTU_044 
47,OTU_045 
48,OTU_051 
49,OTU_050 
50,OTU_049 
51,OTU_048 
52,OTU_055 
53,OTU_054 
54,OTU_053 
55,OTU_052 
56,OTU_059 
57,OTU_058 
58,OTU_057 
59,OTU_056 
60,OTU_063 
61,OTU_062 
62,OTU_061 
63,OTU_060 
64,OTU_068 
65,OTU_069 
66,OTU_070 
67,OTU_071 
68,OTU_064 
69,OTU_065 
70,OTU_066 
71,OTU_067 
72,OTU_076 
73,OTU_077 
74,OTU_078 
75,OTU_079 
76,OTU_072 
77,OTU_073 
78,OTU_074 
79,OTU_075 
80,OTU_085 
81,OTU_084 
